DonorZipCode,County,TransactionAmount
95418,Mendocino,500
95418,Mendocino,500
95418,Mendocino,500
95418,Mendocino,500
95418,Mendocino,500
95418,Mendocino,500
95418,Mendocino,1500
95418,Mendocino,500
95418,Mendocino,500
95418,Mendocino,1500
95418,Mendocino,1500
95418,Mendocino,2500
95418,Mendocino,2500
95418,Mendocino,2500
95418,Mendocino,500
95418,Mendocino,1500
95418,Mendocino,2000
95418,Mendocino,500
95418,Mendocino,1500
95418,Mendocino,1500
95418,Mendocino,1500
95418,Mendocino,100
95418,Mendocino,1500
95418,Mendocino,1500
95418,Mendocino,2500
95418,Mendocino,600
95418,Mendocino,900
95421,Sonoma,35
95421,Sonoma,100
95421,Sonoma,250
95421,Sonoma,25
95421,Sonoma,100
95421,Sonoma,100
95421,Sonoma,200
95421,Sonoma,5
95421,Sonoma,100
95421,Sonoma,200
95421,Sonoma,25
95421,Sonoma,250
95421,Sonoma,100
95422,Lake,250
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,1000
95425,Sonoma,100
95425,Sonoma,50
95425,Sonoma,50
95425,Sonoma,200
95425,Sonoma,250
95425,Sonoma,50
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,2750
95425,Sonoma,50
95425,Sonoma,100
95425,Sonoma,150
95425,Sonoma,100
95425,Sonoma,250
95425,Sonoma,200
95425,Sonoma,50
95425,Sonoma,25
95425,Sonoma,50
95425,Sonoma,500
95425,Sonoma,100
95425,Sonoma,250
95425,Sonoma,1000
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,200
95425,Sonoma,100
95425,Sonoma,25
95425,Sonoma,500
95425,Sonoma,250
95425,Sonoma,100
95425,Sonoma,1000
95425,Sonoma,100
95425,Sonoma,50
95425,Sonoma,100
95425,Sonoma,25
95425,Sonoma,2000
95425,Sonoma,100
95425,Sonoma,50
95425,Sonoma,100
95425,Sonoma,50
95425,Sonoma,500
95425,Sonoma,500
95425,Sonoma,100
95425,Sonoma,250
95425,Sonoma,25
95425,Sonoma,100
95425,Sonoma,1000
95425,Sonoma,1000
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,500
95425,Sonoma,100
95425,Sonoma,496
95425,Sonoma,496
95425,Sonoma,150
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,2750
95425,Sonoma,550
95425,Sonoma,100
95425,Sonoma,250
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,500
95425,Sonoma,200
95425,Sonoma,250
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,1000
95425,Sonoma,150
95425,Sonoma,100
95425,Sonoma,100
95425,Sonoma,250
95436,Sonoma,100
95436,Sonoma,200
95436,Sonoma,100
95436,Sonoma,500
95436,Sonoma,4100
95436,Sonoma,250
95436,Sonoma,500
95436,Sonoma,250
95436,Sonoma,100
95436,Sonoma,500
95437,Mendocino,99
95437,Mendocino,100
95437,Mendocino,500
95439,Sonoma,444
95441,Sonoma,1000
95441,Sonoma,1000
95441,Sonoma,100
95441,Sonoma,125
95441,Sonoma,500
95441,Sonoma,4000
95441,Sonoma,4000
95441,Sonoma,4000
95441,Sonoma,4000
95441,Sonoma,250
95441,Sonoma,250
95441,Sonoma,1000
95441,Sonoma,2500
95441,Sonoma,250
95441,Sonoma,100
95441,Sonoma,200
95441,Sonoma,1000
95441,Sonoma,500
95441,Sonoma,1000
95441,Sonoma,75
95441,Sonoma,50
95441,Sonoma,500
95441,Sonoma,756.25
95441,Sonoma,3100
95441,Sonoma,100
95441,Sonoma,75
95441,Sonoma,1000
95441,Sonoma,500
95441,Sonoma,150
95441,Sonoma,500
95441,Sonoma,250
95441,Sonoma,500
95441,Sonoma,50
95441,Sonoma,1000
95441,Sonoma,250
95441,Sonoma,50
95441,Sonoma,100
95441,Sonoma,50
95441,Sonoma,1000
95441,Sonoma,50
95441,Sonoma,1000
95441,Sonoma,50
95441,Sonoma,100
95441,Sonoma,250
95441,Sonoma,756.25
95441,Sonoma,1000
95441,Sonoma,250
95441,Sonoma,1000
95442,Sonoma,2000
95445,Mendocino,100
95445,Mendocino,100
95446,Sonoma,125
95446,Sonoma,100
95446,Sonoma,200
95446,Sonoma,500
95446,Sonoma,200
95446,Sonoma,500
95446,Sonoma,50
95446,Sonoma,250
95446,Sonoma,250
95446,Sonoma,1500
95446,Sonoma,100
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,120
95448,Sonoma,160
95448,Sonoma,216
95448,Sonoma,100
95448,Sonoma,1000
95448,Sonoma,100
95448,Sonoma,1000
95448,Sonoma,750
95448,Sonoma,250
95448,Sonoma,500
95448,Sonoma,250
95448,Sonoma,100
95448,Sonoma,1000
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,2000
95448,Sonoma,200
95448,Sonoma,100
95448,Sonoma,1000
95448,Sonoma,250
95448,Sonoma,1000
95448,Sonoma,500
95448,Sonoma,1000
95448,Sonoma,200
95448,Sonoma,35
95448,Sonoma,35
95448,Sonoma,35
95448,Sonoma,35
95448,Sonoma,35
95448,Sonoma,500
95448,Sonoma,250
95448,Sonoma,200
95448,Sonoma,100
95448,Sonoma,250
95448,Sonoma,200
95448,Sonoma,200
95448,Sonoma,100
95448,Sonoma,2500
95448,Sonoma,1000
95448,Sonoma,500
95448,Sonoma,20
95448,Sonoma,125
95448,Sonoma,500
95448,Sonoma,200
95448,Sonoma,200
95448,Sonoma,500
95448,Sonoma,200
95448,Sonoma,25
95448,Sonoma,300
95448,Sonoma,250
95448,Sonoma,125
95448,Sonoma,200
95448,Sonoma,100
95448,Sonoma,500
95448,Sonoma,50
95448,Sonoma,250
95448,Sonoma,200
95448,Sonoma,500
95448,Sonoma,500
95448,Sonoma,1500
95448,Sonoma,200
95448,Sonoma,200
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,50
95448,Sonoma,500
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,50
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,50
95448,Sonoma,200
95448,Sonoma,500
95448,Sonoma,50
95448,Sonoma,50
95448,Sonoma,200
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,200
95448,Sonoma,50
95448,Sonoma,50
95448,Sonoma,200
95448,Sonoma,50
95448,Sonoma,1000
95448,Sonoma,100
95448,Sonoma,50
95448,Sonoma,500
95448,Sonoma,200
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,250
95448,Sonoma,100
95448,Sonoma,50
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,200
95448,Sonoma,25
95448,Sonoma,200
95448,Sonoma,50
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,175
95448,Sonoma,200
95448,Sonoma,50
95448,Sonoma,250
95448,Sonoma,100
95448,Sonoma,500
95448,Sonoma,250
95448,Sonoma,1000
95448,Sonoma,100
95448,Sonoma,1000
95448,Sonoma,75
95448,Sonoma,50
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,250
95448,Sonoma,100
95448,Sonoma,25
95448,Sonoma,40
95448,Sonoma,125
95448,Sonoma,125
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,1000
95448,Sonoma,200
95448,Sonoma,250
95448,Sonoma,500
95448,Sonoma,1000
95448,Sonoma,250
95448,Sonoma,250
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,1000
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,25
95448,Sonoma,250
95448,Sonoma,1000
95448,Sonoma,500
95448,Sonoma,50
95448,Sonoma,50
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,30
95448,Sonoma,250
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,1000
95448,Sonoma,25
95448,Sonoma,100
95448,Sonoma,250
95448,Sonoma,50
95448,Sonoma,1000
95448,Sonoma,10
95448,Sonoma,25
95448,Sonoma,2000
95448,Sonoma,250
95448,Sonoma,50
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,125
95448,Sonoma,25
95448,Sonoma,200
95448,Sonoma,500
95448,Sonoma,250
95448,Sonoma,500
95448,Sonoma,20
95448,Sonoma,200
95448,Sonoma,1000
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,2500
95448,Sonoma,1375
95448,Sonoma,50
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,1000
95448,Sonoma,2500
95448,Sonoma,50
95448,Sonoma,25
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,50
95448,Sonoma,1000
95448,Sonoma,50
95448,Sonoma,500
95448,Sonoma,50
95448,Sonoma,25
95448,Sonoma,100
95448,Sonoma,756.25
95448,Sonoma,25
95448,Sonoma,200
95448,Sonoma,100
95448,Sonoma,50
95448,Sonoma,50
95448,Sonoma,50
95448,Sonoma,500
95448,Sonoma,50
95448,Sonoma,25
95448,Sonoma,150
95448,Sonoma,100
95448,Sonoma,1000
95448,Sonoma,25
95448,Sonoma,250
95448,Sonoma,50
95448,Sonoma,400
95448,Sonoma,50
95448,Sonoma,500
95448,Sonoma,1000
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,500
95448,Sonoma,25
95448,Sonoma,50
95448,Sonoma,50
95448,Sonoma,400
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,200
95448,Sonoma,1500
95448,Sonoma,500
95448,Sonoma,50
95448,Sonoma,500
95448,Sonoma,500
95448,Sonoma,200
95448,Sonoma,1600
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,50
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,200
95448,Sonoma,75
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,250
95448,Sonoma,50
95448,Sonoma,250
95448,Sonoma,100
95448,Sonoma,50
95448,Sonoma,250
95448,Sonoma,250
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,200
95448,Sonoma,500
95448,Sonoma,250
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,500
95448,Sonoma,200
95448,Sonoma,25
95448,Sonoma,100
95448,Sonoma,500
95448,Sonoma,200
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,250
95448,Sonoma,200
95448,Sonoma,50
95448,Sonoma,50
95448,Sonoma,200
95448,Sonoma,50
95448,Sonoma,200
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,500
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,150
95448,Sonoma,200
95448,Sonoma,100
95448,Sonoma,25
95448,Sonoma,100
95448,Sonoma,25
95448,Sonoma,200
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,200
95448,Sonoma,25
95448,Sonoma,100
95448,Sonoma,200
95448,Sonoma,500
95448,Sonoma,1600
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,50
95448,Sonoma,125
95448,Sonoma,100
95448,Sonoma,50
95448,Sonoma,250
95448,Sonoma,100
95448,Sonoma,500
95448,Sonoma,250
95448,Sonoma,100
95448,Sonoma,50
95448,Sonoma,250
95448,Sonoma,500
95448,Sonoma,200
95448,Sonoma,100
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,200
95448,Sonoma,4100
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,400
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,200
95448,Sonoma,75
95448,Sonoma,250
95448,Sonoma,100
95448,Sonoma,200
95448,Sonoma,100
95448,Sonoma,200
95448,Sonoma,200
95448,Sonoma,100
95448,Sonoma,200
95448,Sonoma,25
95448,Sonoma,100
95448,Sonoma,1000
95448,Sonoma,50
95448,Sonoma,500
95448,Sonoma,1375
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,200
95448,Sonoma,150
95448,Sonoma,1000
95448,Sonoma,1000
95448,Sonoma,50
95448,Sonoma,500
95448,Sonoma,500
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,250
95448,Sonoma,200
95448,Sonoma,500
95448,Sonoma,500
95448,Sonoma,200
95448,Sonoma,50
95448,Sonoma,1000
95448,Sonoma,100
95448,Sonoma,50
95448,Sonoma,200
95448,Sonoma,100
95448,Sonoma,75
95448,Sonoma,50
95448,Sonoma,150
95448,Sonoma,50
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,500
95448,Sonoma,1000
95448,Sonoma,100
95448,Sonoma,30
95448,Sonoma,100
95448,Sonoma,250
95448,Sonoma,150
95448,Sonoma,100
95448,Sonoma,1006.25
95448,Sonoma,500
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,20
95448,Sonoma,1000
95448,Sonoma,200
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,25
95448,Sonoma,500
95448,Sonoma,200
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,250
95448,Sonoma,100
95448,Sonoma,75
95448,Sonoma,250
95448,Sonoma,200
95448,Sonoma,100
95448,Sonoma,50
95448,Sonoma,500
95448,Sonoma,200
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,25
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,500
95448,Sonoma,50
95448,Sonoma,25
95448,Sonoma,100
95448,Sonoma,250
95448,Sonoma,25
95448,Sonoma,100
95448,Sonoma,50
95448,Sonoma,926.25
95448,Sonoma,250
95448,Sonoma,100
95448,Sonoma,250
95448,Sonoma,50
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,200
95448,Sonoma,250
95448,Sonoma,1000
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,73.75
95448,Sonoma,100
95448,Sonoma,200
95448,Sonoma,25
95448,Sonoma,500
95448,Sonoma,25
95448,Sonoma,250
95448,Sonoma,100
95448,Sonoma,200
95448,Sonoma,50
95448,Sonoma,50
95448,Sonoma,250
95448,Sonoma,500
95448,Sonoma,333.43
95448,Sonoma,202
95448,Sonoma,20
95448,Sonoma,852.75
95448,Sonoma,198
95448,Sonoma,4078
95448,Sonoma,1476
95448,Sonoma,460
95448,Sonoma,92
95448,Sonoma,1008
95448,Sonoma,138
95448,Sonoma,276
95448,Sonoma,184
95448,Sonoma,1000
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,200
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,250
95448,Sonoma,250
95448,Sonoma,500
95448,Sonoma,200
95448,Sonoma,1375
95448,Sonoma,200
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,250
95448,Sonoma,250
95448,Sonoma,250
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,1000
95448,Sonoma,250
95448,Sonoma,250
95448,Sonoma,250
95448,Sonoma,150
95448,Sonoma,1000
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,250
95448,Sonoma,250
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,50
95448,Sonoma,250
95448,Sonoma,300
95448,Sonoma,125
95448,Sonoma,500
95448,Sonoma,150
95448,Sonoma,100
95448,Sonoma,500
95448,Sonoma,250
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,1000
95448,Sonoma,250
95448,Sonoma,250
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,250
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,550
95448,Sonoma,624
95448,Sonoma,250
95448,Sonoma,500
95448,Sonoma,50
95448,Sonoma,100
95448,Sonoma,500
95448,Sonoma,250
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,125
95448,Sonoma,200
95448,Sonoma,1000
95448,Sonoma,50
95448,Sonoma,200
95448,Sonoma,100
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,500
95448,Sonoma,1375
95448,Sonoma,100
95448,Sonoma,1000
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,250
95448,Sonoma,100
95448,Sonoma,250
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,250
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,150
95448,Sonoma,1006.25
95448,Sonoma,100
95448,Sonoma,200
95448,Sonoma,500
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,250
95448,Sonoma,100
95448,Sonoma,140
95448,Sonoma,200
95448,Sonoma,1000
95448,Sonoma,500
95448,Sonoma,250
95448,Sonoma,120
95448,Sonoma,400
95448,Sonoma,225
95448,Sonoma,100
95448,Sonoma,2000
95448,Sonoma,100
95448,Sonoma,500
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,100
95448,Sonoma,1000
95448,Sonoma,100
95448,Sonoma,1000
95448,Sonoma,1000
95448,Sonoma,0
95448,Sonoma,0
95448,Sonoma,0
95448,Sonoma,0
95451,Lake,100
95452,Sonoma,204
95452,Sonoma,264
95452,Sonoma,120
95452,Sonoma,500
95452,Sonoma,786
95453,Lake,565.83
95462,Sonoma,100
95465,Sonoma,250
95465,Sonoma,500
95465,Sonoma,500
95465,Sonoma,1000
95465,Sonoma,1000
95465,Sonoma,1000
95465,Sonoma,500
95466,Mendocino,250
95467,Lake,100
95467,Lake,50
95467,Lake,50
95471,Sonoma,200
95471,Sonoma,200
95471,Sonoma,500
95472,Sonoma,500
95472,Sonoma,1000
95472,Sonoma,510
95472,Sonoma,500
95472,Sonoma,100
95472,Sonoma,100
95472,Sonoma,100
95472,Sonoma,100
95472,Sonoma,50
95472,Sonoma,50
95472,Sonoma,100
95472,Sonoma,100
95472,Sonoma,550
95472,Sonoma,100
95472,Sonoma,1000
95472,Sonoma,100
95472,Sonoma,180
95472,Sonoma,100
95472,Sonoma,1000
95472,Sonoma,250
95472,Sonoma,100.13
95472,Sonoma,500
95472,Sonoma,100
95472,Sonoma,100
95472,Sonoma,114
95472,Sonoma,100
95472,Sonoma,50
95472,Sonoma,500
95472,Sonoma,1500
95472,Sonoma,100
95472,Sonoma,250
95472,Sonoma,250
95472,Sonoma,50
95472,Sonoma,500
95472,Sonoma,250
95472,Sonoma,100
95472,Sonoma,250
95472,Sonoma,100
95472,Sonoma,50
95472,Sonoma,100
95472,Sonoma,500
95472,Sonoma,250
95472,Sonoma,100
95472,Sonoma,50
95472,Sonoma,60
95472,Sonoma,100
95472,Sonoma,500
95472,Sonoma,50
95472,Sonoma,50
95472,Sonoma,50
95472,Sonoma,500
95472,Sonoma,30
95472,Sonoma,100
95472,Sonoma,50
95472,Sonoma,500
95472,Sonoma,500
95472,Sonoma,250
95472,Sonoma,4000
95473,Sonoma,500
95474,Sonoma,540
95476,Sonoma,1000
95476,Sonoma,4100
95476,Sonoma,2500
95476,Sonoma,5000
95476,Sonoma,1000
95476,Sonoma,1800
95476,Sonoma,126
95476,Sonoma,468
95476,Sonoma,2000
95476,Sonoma,1000
95476,Sonoma,100
95476,Sonoma,1000
95476,Sonoma,1736.57
95476,Sonoma,4100
95476,Sonoma,100
95476,Sonoma,100
95476,Sonoma,100
95476,Sonoma,250
95476,Sonoma,10000
95476,Sonoma,100
95476,Sonoma,2700
95476,Sonoma,2300
95476,Sonoma,200
95476,Sonoma,100
95476,Sonoma,177.6
95476,Sonoma,100
95476,Sonoma,50
95476,Sonoma,50
95476,Sonoma,50
95476,Sonoma,4100
95476,Sonoma,1000
95476,Sonoma,1000
95476,Sonoma,3100
95476,Sonoma,1000
95476,Sonoma,1500
95476,Sonoma,100
95476,Sonoma,100
95476,Sonoma,250
95476,Sonoma,250
95476,Sonoma,3000
95476,Sonoma,250
95476,Sonoma,250
95476,Sonoma,250
95476,Sonoma,1000
95476,Sonoma,750
95476,Sonoma,250
95476,Sonoma,200
95478,Sonoma,700
95482,Mendocino,2000
95482,Mendocino,100
95482,Mendocino,100
95482,Mendocino,500
95482,Mendocino,3000
95482,Mendocino,200
95487,Sonoma,100
95490,Mendocino,100
95490,Mendocino,500
95492,Sonoma,108
95492,Sonoma,100
95492,Sonoma,100
95492,Sonoma,250
95492,Sonoma,250
95492,Sonoma,1000
95492,Sonoma,500
95492,Sonoma,100
95492,Sonoma,100
95492,Sonoma,100
95492,Sonoma,100
95492,Sonoma,500
95492,Sonoma,200
95492,Sonoma,100
95492,Sonoma,225
95492,Sonoma,500
95492,Sonoma,50
95492,Sonoma,100
95492,Sonoma,400
95492,Sonoma,100
95492,Sonoma,100
95492,Sonoma,100
95492,Sonoma,100
95492,Sonoma,200
95492,Sonoma,100
95492,Sonoma,50
95492,Sonoma,50
95492,Sonoma,100
95492,Sonoma,30
95492,Sonoma,250
95492,Sonoma,25
95492,Sonoma,50
95492,Sonoma,50
95492,Sonoma,200
95492,Sonoma,250
95492,Sonoma,50
95492,Sonoma,50
95492,Sonoma,50
95492,Sonoma,50
95492,Sonoma,50
95492,Sonoma,100
95492,Sonoma,25
95492,Sonoma,25
95492,Sonoma,50
95492,Sonoma,50
95492,Sonoma,50
95492,Sonoma,100
95492,Sonoma,300
95492,Sonoma,100
95492,Sonoma,50
95492,Sonoma,30
95492,Sonoma,50
95492,Sonoma,200
95492,Sonoma,25
95492,Sonoma,1000
95492,Sonoma,100
95492,Sonoma,200
95492,Sonoma,50
95492,Sonoma,50
95492,Sonoma,50
95492,Sonoma,50
95492,Sonoma,25
95492,Sonoma,500
95492,Sonoma,50
95492,Sonoma,250
95492,Sonoma,25
95492,Sonoma,250
95492,Sonoma,250
95492,Sonoma,500
95492,Sonoma,100
95492,Sonoma,500
95492,Sonoma,100
95492,Sonoma,225
95492,Sonoma,50
95492,Sonoma,100
95492,Sonoma,100
95492,Sonoma,300
95492,Sonoma,250
95492,Sonoma,50
95492,Sonoma,1000
95492,Sonoma,100
95492,Sonoma,500
95492,Sonoma,250
95492,Sonoma,100
95492,Sonoma,100
95492,Sonoma,50
95492,Sonoma,500
95492,Sonoma,125
95492,Sonoma,100
95494,Mendocino,4100
95497,Sonoma,200
95501,Humboldt,4000
95501,Humboldt,500
95501,Humboldt,250
95501,Humboldt,1300
95501,Humboldt,250
95501,Humboldt,200
95501,Humboldt,200
95501,Humboldt,200
95501,Humboldt,100
95501,Humboldt,100
95501,Humboldt,150
95501,Humboldt,500
95501,Humboldt,100
95501,Humboldt,250
95501,Humboldt,100
95501,Humboldt,200
95501,Humboldt,250
95501,Humboldt,1000
95501,Humboldt,200
95501,Humboldt,100
95501,Humboldt,500
95503,Humboldt,100
95503,Humboldt,100
95503,Humboldt,100
95503,Humboldt,200
95503,Humboldt,100
95503,Humboldt,100
95503,Humboldt,100
95503,Humboldt,200
95503,Humboldt,250
95503,Humboldt,100
95518,Humboldt,100
95518,Humboldt,100
95519,Humboldt,25
95519,Humboldt,500
95519,Humboldt,200
95519,Humboldt,100
95519,Humboldt,500
95519,Humboldt,100
95519,Humboldt,100
95519,Humboldt,300
95519,Humboldt,200
95519,Humboldt,200
95519,Humboldt,100
95519,Humboldt,100
95519,Humboldt,100
95519,Humboldt,100
95521,Humboldt,500
95521,Humboldt,100
95521,Humboldt,200
95521,Humboldt,1000
95521,Humboldt,100
95521,Humboldt,100
95521,Humboldt,100
95521,Humboldt,200
95521,Humboldt,100
95521,Humboldt,100
95521,Humboldt,1000
95521,Humboldt,100
95521,Humboldt,200
95521,Humboldt,100
95521,Humboldt,50
95521,Humboldt,50
95521,Humboldt,100
95521,Humboldt,161
95521,Humboldt,135
95521,Humboldt,100
95521,Humboldt,160
95521,Humboldt,200
95521,Humboldt,100
95521,Humboldt,100
95521,Humboldt,150
95521,Humboldt,250
95521,Humboldt,100
95521,Humboldt,200
95521,Humboldt,100
95521,Humboldt,100
95521,Humboldt,1500
95521,Humboldt,150
95524,Humboldt,100
95524,Humboldt,200
95531,Del Norte,100
95531,Del Norte,3000
95531,Del Norte,500
95531,Del Norte,100
95531,Del Norte,100
95531,Del Norte,200
95531,Del Norte,30
95531,Del Norte,30
95531,Del Norte,30
95531,Del Norte,30
95531,Del Norte,250
95531,Del Norte,100
95531,Del Norte,100
95531,Del Norte,100
95531,Del Norte,100
95540,Humboldt,500
95540,Humboldt,500
95540,Humboldt,550
95540,Humboldt,250
95540,Humboldt,100
95543,Del Norte,150
95549,Humboldt,100
95549,Humboldt,200
95549,Humboldt,1000
95550,Humboldt,1500
95550,Humboldt,100
95550,Humboldt,200
95551,Humboldt,100
95551,Humboldt,200
95560,Humboldt,100
95565,Humboldt,1500
95565,Humboldt,200
95567,Del Norte,600
95570,Humboldt,100
95570,Humboldt,100
95570,Humboldt,300
95570,Humboldt,200
95570,Humboldt,100
95602,Placer,75
95602,Placer,115
95602,Placer,45
95602,Placer,-1000
95602,Placer,1000
95602,Placer,200
95602,Placer,250
95602,Placer,250
95602,Placer,275
95602,Placer,500
95602,Placer,250
95602,Placer,25
95602,Placer,100
95602,Placer,2500
95602,Placer,750
95602,Placer,750
95602,Placer,200
95602,Placer,0
95602,Placer,0
95602,Placer,0
95602,Placer,0
95602,Placer,0
95602,Placer,0
95602,Placer,0
95602,Placer,0
95602,Placer,0
95603,Placer,300
95603,Placer,125
95603,Placer,250
95603,Placer,100
95603,Placer,100
95603,Placer,100
95603,Placer,500
95603,Placer,350
95603,Placer,250
95603,Placer,100
95603,Placer,108
95603,Placer,50
95603,Placer,250
95603,Placer,1000
95603,Placer,1000
95603,Placer,125
95603,Placer,200
95604,Placer,1500
95604,Placer,500
95605,Yolo,250
95605,Yolo,250
95605,Yolo,40
95605,Yolo,40
95605,Yolo,40
95605,Yolo,100
95605,Yolo,50
95605,Yolo,250
95605,Yolo,200
95605,Yolo,17.76
95605,Yolo,3
95605,Yolo,17.76
95605,Yolo,17.76
95605,Yolo,17.76
95605,Yolo,17.76
95605,Yolo,17.76
95605,Yolo,100
95606,Yolo,3900
95606,Yolo,2000
95606,Yolo,2000
95606,Yolo,2000
95606,Yolo,1800
95606,Yolo,200
95606,Yolo,3900
95606,Yolo,1000
95606,Yolo,1000
95606,Yolo,1000
95606,Yolo,1000
95606,Yolo,1000
95606,Yolo,2500
95606,Yolo,1900
95606,Yolo,1000
95606,Yolo,2000
95606,Yolo,2000
95606,Yolo,3000
95606,Yolo,2500
95606,Yolo,1000
95606,Yolo,200
95606,Yolo,2800
95606,Yolo,1000
95606,Yolo,1000
95606,Yolo,1000
95606,Yolo,2000
95606,Yolo,2000
95606,Yolo,1000
95606,Yolo,3000
95606,Yolo,-1500
95606,Yolo,1500
95606,Yolo,1500
95606,Yolo,1000
95606,Yolo,1000
95606,Yolo,3000
95606,Yolo,2000
95606,Yolo,1000
95606,Yolo,1000
95606,Yolo,1000
95606,Yolo,27200
95606,Yolo,27200
95606,Yolo,3000
95606,Yolo,1000
95606,Yolo,2500
95606,Yolo,2000
95606,Yolo,2000
95606,Yolo,2000
95606,Yolo,4000
95606,Yolo,3000
95606,Yolo,2000
95606,Yolo,1000
95606,Yolo,1000
95606,Yolo,2000
95606,Yolo,3000
95606,Yolo,2000
95606,Yolo,362
95606,Yolo,2000
95606,Yolo,3000
95606,Yolo,700
